Gene Symbol	Entrez ID	Uniprot ID	Ensembl ID	DOID	Source	Disease Name	DOID Source
TRAIP	10293	E7EN91	ENSG00000183763	None	HPO	None	None
SIAH1	6477	B5BU17	ENSG00000196470	DOID:9006459	HPO	BURATTI-HAREL SYNDROME	Xref -> OMIM
DCAF17	80067	H0Y2X0	ENSG00000115827	DOID:0112264	HPO	Woodhouse-Sakati syndrome	Xref -> MeSH
PAX2	5076	Q02962	ENSG00000075891	DOID:0111132	HPO	focal segmental glomerulosclerosis 7	Xref -> OMIM
DPH1	1801	A0A0A0MTR4	ENSG00000108963	DOID:9005766	HPO	Loucks-Innes Syndrome	Xref -> OMIM
WDPCP	51057	O95876	ENSG00000143951	None	HPO	None	None
HIVEP2	3097	P31629	ENSG00000010818	DOID:0070073	HPO	autosomal dominant non-syndromic intellectual disability 43	Xref -> OMIM
PEX10	5192	A0A024R068	ENSG00000157911	DOID:0111613	HPO	Autosomal recessive ataxia due to PEX10 deficiency	DiseaseName -> Typesense, 42%
ERBB3	2065	F8VW48	ENSG00000065361	DOID:0080679	HPO	neuronal intestinal dysplasia type A	Xref -> OMIM
TIMMDC1	51300	G3XA94	ENSG00000113845	DOID:0060536	HPO	Isolated complex I deficiency	Xref -> GARD
SMARCAL1	50485	Q9NZC9	ENSG00000138375	DOID:0060490	HPO	Schimke immuno-osseous dysplasia	Xref -> OMIM
NEK8	284086	K7EL04	ENSG00000160602	DOID:0111120	HPO	nephronophthisis 9	Xref -> OMIM
ADGRG1	9289	H3BQJ9	ENSG00000205336	None	HPO	None	None
DCTN1	1639	E7EX90	ENSG00000204843	DOID:0060486	HPO	Perry syndrome	Xref -> GARD
CAST	831	A0A6Q8PFF6	ENSG00000153113	DOID:9005287	HPO	PEELING SKIN WITH LEUKONYCHIA, ACRAL PUNCTATE KERATOSES, CHEILITIS, AND KNUCKLE PADS	Xref -> OMIM
CD40LG	959	P29965	ENSG00000102245	DOID:0060022	HPO	CD40 ligand deficiency	Xref -> OMIM
MYSM1	114803	A0A590UJD8	ENSG00000162601	None	HPO	Congenital progressive bone marrow failure-B-cell immunodeficiency-skeletal dysplasia syndrome	None
MAK	4117	Q8IXN4	ENSG00000111837	DOID:0110380	HPO	retinitis pigmentosa 62	Xref -> OMIM
SDR9C7	121214	Q8NEX9	ENSG00000170426	DOID:0060656	HPO	Lamellar ichthyosis	Xref -> MeSH
SLC1A3	6507	A0A7P0TAF5	ENSG00000079215	DOID:0050994	HPO	episodic ataxia type 6	Xref -> OMIM
PACS1	55690	B4DF77	ENSG00000175115	None	HPO	None	None
PPP3CA	5530	A0A0S2Z4C6	ENSG00000138814	None	HPO	None	None
MSTO1	55154	Q9BUK6	ENSG00000125459	DOID:9007424	HPO	Mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome	Xref -> OMIM
KCND3	3752	A6QL42	ENSG00000171385	DOID:0110226	HPO	Brugada syndrome 9	Xref -> OMIM
COX8A	1351	Q53XN1	ENSG00000176340	DOID:9001092	HPO	Mitochondrial Complex IV Deficiency, Nuclear Type 15	Xref -> OMIM
RRM2B	50484	H0YAV1	ENSG00000048392	DOID:0111518	HPO	autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 5	Xref -> OMIM
CDK13	8621	A0A087X209	ENSG00000065883	DOID:0112247	HPO	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	Xref -> OMIM
GHR	2690	Q9NRZ8	ENSG00000112964	DOID:9521	HPO	Laron syndrome	Xref -> OMIM
LAMB3	3914	Q5THA1	ENSG00000196878	DOID:0060737	HPO	Severe generalized junctional epidermolysis bullosa	Xref -> OMIM
NBN	4683	O60934	ENSG00000104320	DOID:7400	HPO	Nijmegen breakage syndrome	Xref -> OMIM
IRF2BP2	359948	Q7Z5L9	ENSG00000168264	DOID:9009071	HPO	Common Variable Immunodeficiency 14	Xref -> OMIM
RCBTB1	55213	Q8NDN9	ENSG00000136144	DOID:9002248	HPO	RETINAL DYSTROPHY WITH OR WITHOUT EXTRAOCULAR ANOMALIES	Xref -> OMIM
DHDDS	79947	Q86SQ9	ENSG00000117682	DOID:0050709	HPO	Non-specific early-onset epileptic encephalopathy	Xref -> OMIM
COX2	4513	Q0Z7J0	ENSG00000267127	DOID:3687	HPO	MELAS syndrome	Xref -> OMIM
TRPM4	54795	M0QYK7	ENSG00000130529	DOID:0050467	HPO	Progressive symmetric erythrokeratodermia	DiseaseName -> Frozenset
SRPX2	27286	A0A1W2PR88	ENSG00000102359	DOID:9008407	HPO	ROLANDIC EPILEPSY, INTELLECTUAL DISABILITY, AND SPEECH DYSPRAXIA, X-LINKED	Xref -> OMIM
GMPPB	29925	A0A7I2V2Y5	ENSG00000173540	None	HPO	None	None
DNAAF3	352909	H0YCU4	ENSG00000167646	DOID:0110626	HPO	primary ciliary dyskinesia 2	Xref -> OMIM
EVC	2121	Q5U3C2	ENSG00000072840	DOID:12714	HPO	Ellis-Van Creveld syndrome	Xref -> OMIM
FAS	355	A0A087WTM9	ENSG00000026103	DOID:12297	HPO	Vogt-Koyanagi-Harada disease	Xref -> UMLS
GJA8	2703	X5D7G1	ENSG00000121634	DOID:0060411	HPO	chromosome 1q21.1 deletion syndrome	Xref -> OMIM
SH3KBP1	30011	Q96B97	ENSG00000147010	DOID:0111999	HPO	immunodeficiency 61	Xref -> OMIM
DIP2B	57609	Q9P265	ENSG00000066084	DOID:9005790	HPO	Intellectual Developmental Disorder, Autosomal Dominant, FRA12A Type	Xref -> OMIM
IL12A-AS1	101928376	None	ENSG00000244040	DOID:13241	HPO	Behçet disease	Xref -> UMLS
SYNGAP1	8831	A0A804HJ92	ENSG00000197283	DOID:0070068	HPO	SYNGAP1-related developmental and epileptic encephalopathy	DiseaseName -> Typesense, 50%
COL9A1	1297	A0A804HIB6	ENSG00000112280	DOID:9001539	HPO	Stickler Syndrome, Type IV	Xref -> OMIM
AIFM1	9131	A0A6Q8PFS4	ENSG00000156709	DOID:9000068	HPO	X-linked Spondyloepimetaphyseal Dysplasia with Hypomyelinating Leukodystrophy	Xref -> OMIM
SIX3	6496	O95343	ENSG00000138083	None	HPO	None	None
XRCC4	7518	A0A024RAQ8	ENSG00000152422	None	HPO	None	None
EFL1	79631	A0A3B3ITU1	ENSG00000140598	DOID:9009168	HPO	Shwachman-Diamond Syndrome 2	Xref -> OMIM
HBA2	3040	Q96T46	ENSG00000188536	DOID:0110031	HPO	hemoglobin H disease	Xref -> OMIM
BAP1	8314	Q92560	ENSG00000163930	DOID:6846	HPO	Familial melanoma	DiseaseName -> Frozenset
AGBL5	60509	C9JQG9	ENSG00000084693	DOID:0110361	HPO	retinitis pigmentosa 75	Xref -> OMIM
PEX5	5830	F5GXX3	ENSG00000139197	DOID:906	HPO	Neonatal adrenoleukodystrophy	Xref -> MeSH
TGFBI	7045	Q15582	ENSG00000120708	DOID:9008869	HPO	Lattice Corneal Dystrophy Type 1	Xref -> OMIM
SDHA	6389	Q0QF12	ENSG00000073578	DOID:0060537	HPO	Isolated succinate-CoQ reductase deficiency	Xref -> GARD
EPB41	2035	Q4VB86	ENSG00000159023	DOID:2373	HPO	Hereditary elliptocytosis	Xref -> OMIM
CTNNB1	1499	P35222	ENSG00000168036	DOID:0080366	HPO	Desmoid tumor	DiseaseName -> Frozenset
ISG15	9636	A0A096LPJ4	ENSG00000187608	DOID:0111934	HPO	immunodeficiency 38	Xref -> OMIM
RANBP2	5903	P49792	ENSG00000153201	DOID:9003471	HPO	Familial acute necrotizing encephalopathy	Xref -> OMIM
PNKD	25953	A0A024R415	ENSG00000127838	DOID:0090049	HPO	Paroxysmal non-kinesigenic dyskinesia	Xref -> MeSH
MTRFR	91574	Q9H3J6	ENSG00000130921	DOID:0110807	HPO	hereditary spastic paraplegia 55	Xref -> OMIM
APC2	10297	K7ERC5	ENSG00000115266	DOID:0112104	HPO	Sotos syndrome 3	Xref -> OMIM
ERBB2	2064	Q4H1F2	ENSG00000141736	DOID:10487	HPO	Hirschsprung disease	Xref -> UMLS
SULT2B1	6820	O00204	ENSG00000088002	DOID:0060656	HPO	Lamellar ichthyosis	Xref -> MeSH
MDH1	4190	F8WFC2	ENSG00000014641	DOID:0112222	HPO	developmental and epileptic encephalopathy 88	Xref -> OMIM
CDH23	64072	Q9H251	ENSG00000107736	DOID:0112008	HPO	pituitary adenoma 5	Xref -> OMIM
IL12A	3592	E9PGR3	ENSG00000168811	DOID:12236	HPO	Primary biliary cholangitis	Xref -> UMLS
SGCB	6443	Q16585	ENSG00000163069	DOID:0110279	HPO	autosomal recessive limb-girdle muscular dystrophy type 2E	Xref -> OMIM
HNF1B	6928	E0YMJ8	ENSG00000275410	DOID:0111101	HPO	maturity-onset diabetes of the young type 5	Xref -> OMIM
RTN4R	65078	Q9BZR6	ENSG00000040608	DOID:5419	HPO	schizophrenia	Xref -> OMIM
HTRA1	5654	A0A3B3IU24	ENSG00000166033	DOID:0111036	HPO	CADASIL 2	Xref -> OMIM
TYRP1	7306	E7EQI3	ENSG00000107165	DOID:0070097	HPO	oculocutaneous albinism type III	Xref -> OMIM
LMOD3	56203	Q0VAK6	ENSG00000163380	DOID:3191	HPO	Severe congenital nemaline myopathy	Xref -> OMIM
MYH14	79784	A0A2R8Y454	ENSG00000105357	DOID:9002779	HPO	Peripheral Neuropathy, Myopathy, Hoarseness, and Hearing Loss	Xref -> OMIM
GLI3	2737	A0A024RA92	ENSG00000106571	DOID:14761	HPO	Greig cephalopolysyndactyly syndrome	Xref -> OMIM
TBL1XR1	79718	A0A1B0GVH3	ENSG00000177565	None	HPO	None	None
TMEM53	79639	Q5TDE5	ENSG00000126106	DOID:0112340	HPO	craniotubular dysplasia Ikegawa type	Xref -> OMIM
FANCE	2178	Q9HB96	ENSG00000112039	None	HPO	None	None
UBR7	55148	G3V336	ENSG00000012963	DOID:9003293	HPO	Li-Campeau Syndrome	Xref -> OMIM
RNF13	11342	C9J383	ENSG00000082996	DOID:0112209	HPO	RNF13-related severe early-onset epileptic encephalopathy	Xref -> OMIM
PKD2	5311	A0A0C5G176	ENSG00000118762	DOID:898	HPO	Autosomal dominant polycystic kidney disease	DiseaseName -> Frozenset
SLC24A1	9187	O60721	ENSG00000074621	DOID:0050534	HPO	Congenital stationary night blindness	Xref -> MeSH
GPX4	2879	A0A0A0MTT1	ENSG00000167468	DOID:0112298	HPO	spondylometaphyseal dysplasia Sedaghatian type	Xref -> OMIM
RFT1	91869	B5MDE0	ENSG00000163933	DOID:0080566	HPO	RFT1-CDG	Xref -> GARD
POLG2	11232	J3QRU9	ENSG00000256525	DOID:9008345	HPO	Mitochondrial DNA Depletion Syndrome 16	Xref -> OMIM
TRNT1	51095	A0A494C1D4	ENSG00000072756	DOID:0080209	HPO	sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay	Xref -> OMIM
IGF2BP2	10644	F8W930	ENSG00000073792	DOID:9352	HPO	type 2 diabetes mellitus	Xref -> OMIM
CTNNB1	1499	P35222	ENSG00000168036	DOID:0050902	HPO	medulloblastoma	Xref -> OMIM
ABCB6	10058	A0A1D9ITY9	ENSG00000115657	DOID:9008560	HPO	Familial pseudohyperkalemia	Xref -> OMIM
LRIT3	345193	A0A0A0MR64	ENSG00000183423	DOID:0110864	HPO	congenital stationary night blindness 1F	Xref -> OMIM
TAF1	6872	A0A804HLH3	ENSG00000147133	None	HPO	None	None
ERCC3	2071	A0A2R8YFS3	ENSG00000163161	DOID:0050427	HPO	Xeroderma pigmentosum	Xref -> UMLS
ALDH7A1	501	F8VVF2	ENSG00000164904	DOID:0080768	HPO	pyridoxine-dependent epilepsy	Xref -> OMIM
MECP2	4204	P51608	ENSG00000169057	DOID:1206	HPO	Rett syndrome	Xref -> OMIM
RBBP8	5932	A0A024RC34	ENSG00000101773	DOID:0070013	HPO	Seckel syndrome 2	Xref -> OMIM
NDUFC2	4718	O95298	ENSG00000151366	DOID:9001378	HPO	Nuclear Type Mitochondrial Complex I Deficiency 36	Xref -> OMIM
ATIC	471	C9JLK0	ENSG00000138363	DOID:9005133	HPO	AICA-ribosiduria	Xref -> OMIM
TUSC3	7991	Q6Q319	ENSG00000104723	DOID:0060308	HPO	Autosomal recessive non-syndromic intellectual disability	Xref -> OMIM
CREB3L1	90993	H0YEU7	ENSG00000157613	DOID:0110345	HPO	osteogenesis imperfecta type 16	Xref -> OMIM
PGAP1	80055	F8WD75	ENSG00000197121	DOID:0060308	HPO	Autosomal recessive non-syndromic intellectual disability	Xref -> OMIM
LHX4	89884	Q969G2	ENSG00000121454	None	HPO	None	None
ATR	545	Q13535	ENSG00000175054	DOID:0070007	HPO	Seckel syndrome 1	Xref -> OMIM
ATP13A2	23400	H0Y8V5	ENSG00000159363	DOID:0112348	HPO	Autosomal recessive spastic paraplegia type 78	Xref -> OMIM
KLRC4	8302	O43908	ENSG00000183542	DOID:13241	HPO	Behçet disease	Xref -> UMLS
IQSEC2	23096	A0A1W2PQS2	ENSG00000124313	None	HPO	None	None
RPL18	6141	F8VUA6	ENSG00000063177	DOID:1339	HPO	Blackfan-Diamond anemia	Xref -> MeSH
PARN	5073	A0A494C1N1	ENSG00000140694	DOID:2797	HPO	Idiopathic pulmonary fibrosis	Xref -> UMLS
TBR1	10716	Q16650	ENSG00000136535	DOID:9004695	HPO	Intellectual Developmental Disorder with Autism and Speech Delay	Xref -> OMIM
GLUD2	2747	P49448	ENSG00000182890	DOID:0060892	HPO	late onset Parkinson's disease	Xref -> OMIM
SFTPC	6440	A0A0S2Z4Q0	ENSG00000168484	DOID:12120	HPO	Pulmonary alveolar proteinosis	Xref -> OMIM
MC4R	4160	K4MWP7	ENSG00000272305	None	HPO	None	None
PDE6B	5158	H7C4P9	ENSG00000133256	DOID:0110863	HPO	congenital stationary night blindness autosomal dominant 2	Xref -> OMIM
POMC	5443	E9PHK5	ENSG00000115138	None	HPO	None	None
TYR	7299	L8B086	ENSG00000077498	DOID:0070095	HPO	oculocutaneous albinism type IB	Xref -> OMIM
UVSSA	57654	H0Y924	ENSG00000163945	DOID:9006357	HPO	UV-Sensitive Syndrome 3	Xref -> OMIM
PGM1	5236	Q9H1D2	ENSG00000079739	DOID:0080570	HPO	congenital disorder of glycosylation It	Xref -> OMIM
DDR2	4921	A0A5F9ZI27	ENSG00000162733	DOID:0112196	HPO	spondylometaepiphyseal dysplasia, short limb-hand type	Xref -> OMIM
ITGA2B	3674	F1C625	ENSG00000005961	DOID:0060691	HPO	platelet-type bleeding disorder 16	Xref -> OMIM
IGF2	3481	B2MUX6	ENSG00000167244	DOID:2154	HPO	nephroblastoma	Xref -> OMIM
TBX21	30009	Q9UL17	ENSG00000073861	DOID:9000762	HPO	Immunodeficiency 88	Xref -> OMIM
KLHL10	317719	C9J999	ENSG00000161594	DOID:0070180	HPO	spermatogenic failure 11	Xref -> OMIM
TRNE	4556	None	ENSG00000210194	DOID:0060331	HPO	Myopathy and diabetes mellitus	Xref -> ICD-10
NIPBL	25836	A0A590UJS4	ENSG00000164190	DOID:0080505	HPO	Cornelia de Lange syndrome 1	Xref -> OMIM
CYCS	54205	G4XXL9	ENSG00000172115	DOID:9008648	HPO	Thrombocytopenia 4	Xref -> OMIM
TCTN3	26123	A0A7P0TB57	ENSG00000119977	None	HPO	None	None
GPAA1	8733	E9PLV6	ENSG00000197858	DOID:9009067	HPO	GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 15	Xref -> OMIM
IDH3A	3419	H0YLI6	ENSG00000166411	DOID:0112147	HPO	retinitis pigmentosa 90	Xref -> OMIM
D2HGDH	728294	B5MCV2	ENSG00000180902	DOID:0111351	HPO	D-2-hydroxyglutaric aciduria 1	Xref -> OMIM
CBL	867	A0A0U1RRJ5	ENSG00000110395	DOID:4798	HPO	Aggressive systemic mastocytosis	Xref -> UMLS
SMOC2	64094	H0Y5I1	ENSG00000112562	DOID:701	HPO	Dentin dysplasia	Xref -> OMIM
ATP6	4508	A0A023QFT6	ENSG00000272896	DOID:0060245	HPO	MT-ATP6-related mitochondrial spastic paraplegia	Xref -> ICD-10
IGFALS	3483	P35858	ENSG00000099769	DOID:9008272	HPO	Acid-Labile Subunit Deficiency	Xref -> OMIM
KRT1	3848	H6VRF8	ENSG00000167768	DOID:9002744	HPO	Ichthyosis Hystrix, Curth Macklin Type	Xref -> OMIM
RDH12	145226	A0A0S2Z5W8	ENSG00000139988	DOID:0110330	HPO	Leber congenital amaurosis 13	Xref -> OMIM
LCAT	3931	I3L0J6	ENSG00000213398	None	HPO	None	None
MACROH2A1	9555	B4DJC3	ENSG00000113648	None	HPO	None	None
BRD4	23476	W8JJB1	ENSG00000141867	DOID:0060463	HPO	NUT midline carcinoma	DiseaseName -> Frozenset
ALG14	199857	Q96F25	ENSG00000172339	DOID:0110658	HPO	congenital myasthenic syndrome 15	Xref -> OMIM
WFS1	7466	A0A0S2Z4V4	ENSG00000109501	DOID:0110629	HPO	Wolfram syndrome 1	Xref -> OMIM
PPARG	5468	E7EUD1	ENSG00000132170	DOID:0050440	HPO	PPARG-related familial partial lipodystrophy	Xref -> UMLS
CPE	1363	P16870	ENSG00000109472	DOID:9002420	HPO	BDV Syndrome	Xref -> OMIM
CFL2	1073	G3V2U0	ENSG00000165410	DOID:0110934	HPO	nemaline myopathy 7	Xref -> OMIM
WT1	7490	W5S707	ENSG00000184937	DOID:2154	HPO	nephroblastoma	Xref -> OMIM
TBK1	29110	A0A7I2V4M8	ENSG00000183735	DOID:0110069	HPO	frontotemporal dementia and/or amyotrophic lateral sclerosis-4	Xref -> OMIM
KLHL7	55975	H7C259	ENSG00000122550	DOID:0080331	HPO	cold-induced sweating syndrome 3	Xref -> OMIM
ND4L	4539	H9E7D6	ENSG00000254778	DOID:705	HPO	Leber hereditary optic neuropathy	Xref -> UMLS
CCDC50	152137	Q8IVM0	ENSG00000152492	DOID:0110569	HPO	autosomal dominant nonsyndromic deafness 44	Xref -> OMIM
LRP6	4040	F5H7J9	ENSG00000070018	None	HPO	None	None
XRCC4	7518	A0A024RAQ8	ENSG00000152422	DOID:9002620	HPO	SHORT STATURE, MICROCEPHALY, AND ENDOCRINE DYSFUNCTION	Xref -> OMIM
PROM1	8842	D6RBI0	ENSG00000007062	DOID:9000565	HPO	Stargardt Disease 4	Xref -> OMIM
CLTRN	57393	A0A3B3ITM8	ENSG00000147003	DOID:1060	HPO	Hartnup disease	Xref -> UMLS
SLC4A1	6521	A0A0H3YPP8	ENSG00000004939	DOID:9008560	HPO	Pseudohyperkalemia, Familial, 2, due to Red Cell Leak	Xref -> OMIM
DDX6	1656	Q8IV96	ENSG00000110367	DOID:9001091	HPO	INTELLECTUAL DEVELOPMENTAL DISORDER WITH IMPAIRED LANGUAGE AND DYSMORPHIC FACIES	Xref -> OMIM
TRDN	10345	A0A590UJV0	ENSG00000186439	DOID:0060679	HPO	catecholaminergic polymorphic ventricular tachycardia 5	Xref -> OMIM
COL2A1	1280	P02458	ENSG00000139219	DOID:0112195	HPO	spondyloperipheral dysplasia	Xref -> OMIM
ATP6V0A2	23545	F5GX48	ENSG00000185344	DOID:0112171	HPO	wrinkly skin syndrome	Xref -> OMIM
RUNX2	860	Q32MY8	ENSG00000124813	None	HPO	None	None
RIPK4	54101	Q2TB16	ENSG00000183421	None	HPO	None	None
OSGEP	55644	G3V249	ENSG00000092094	DOID:0080245	HPO	Galloway-Mowat syndrome 3	Xref -> OMIM
NUP160	23279	E9PR16	ENSG00000030066	DOID:0080394	HPO	nephrotic syndrome type 19	Xref -> OMIM
NME8	51314	C9JIT0	ENSG00000086288	DOID:0110606	HPO	primary ciliary dyskinesia 6	Xref -> OMIM
MPZ	4359	A0A5F9ZI26	ENSG00000158887	DOID:0110200	HPO	Charcot-Marie-Tooth disease dominant intermediate D	Xref -> OMIM
KCTD17	79734	Q8N5Z5	ENSG00000100379	DOID:0090033	HPO	Myoclonus-dystonia syndrome	Xref -> MeSH
PRKCG	5582	H7BZ60	ENSG00000126583	DOID:0050964	HPO	spinocerebellar ataxia type 14	Xref -> OMIM
TRNL1	4567	None	ENSG00000209082	DOID:3652	HPO	Mitochondrial DNA-associated Leigh syndrome	Xref -> OMIM
MEN1	4221	C9DZM4	ENSG00000133895	DOID:3892	HPO	Insulinoma	Xref -> UMLS
SLC3A1	6519	B8ZZP2	ENSG00000138079	DOID:9266	HPO	cystinuria	Xref -> OMIM
GBA2	57704	A0A0A0MRV1	ENSG00000070610	DOID:0110798	HPO	hereditary spastic paraplegia 46	Xref -> OMIM
TBX20	57057	Q9UMR3	ENSG00000164532	DOID:0110109	HPO	atrial heart septal defect 4	Xref -> OMIM
RLBP1	6017	P12271	ENSG00000140522	DOID:0050683	HPO	Bothnia retinal dystrophy	Xref -> OMIM
EEF1A2	1917	A0A2R8Y488	ENSG00000101210	None	HPO	None	None
CFI	3426	E7ETH0	ENSG00000205403	DOID:0050419	HPO	complement factor I deficiency	Xref -> OMIM
PRPF4	9128	Q6IAP9	ENSG00000136875	DOID:0110392	HPO	retinitis pigmentosa 70	Xref -> OMIM
GMNN	51053	A0A024QZY7	ENSG00000112312	DOID:0080517	HPO	Meier-Gorlin syndrome 6	Xref -> OMIM
GDAP1	54332	E7FJF5	ENSG00000104381	DOID:0110201	HPO	Charcot-Marie-Tooth disease recessive intermediate A	Xref -> OMIM
DYSF	8291	Q7Z6P1	ENSG00000135636	DOID:0070199	HPO	Miyoshi muscular dystrophy 1	Xref -> OMIM
TFAM	7019	Q3SX57	ENSG00000108064	DOID:0080337	HPO	mitochondrial DNA depletion syndrome 15	Xref -> OMIM
PROS1	5627	Q1W147	ENSG00000184500	DOID:0111900	HPO	autosomal dominant thrombophilia due to protein S deficiency	Xref -> OMIM
CYP11B2	1585	Q16316	ENSG00000179142	DOID:0080626	HPO	corticosterone methyloxidase deficiency 1	Xref -> OMIM
BTNL2	56244	A0A0G2JJ84	ENSG00000204290	DOID:11335	HPO	Sarcoidosis	Xref -> UMLS
NOTCH2NLC	100996717	A0A494C1K9	ENSG00000286219	DOID:9008215	HPO	Oculopharyngodistal myopathy	DiseaseName -> Frozenset
ACKR3	57007	A0A140T9K6	ENSG00000144476	None	HPO	None	None
PEX26	55670	A0A0S2Z5M7	ENSG00000215193	DOID:905	HPO	Zellweger syndrome	Xref -> UMLS
GUCY2D	3000	Q02846	ENSG00000132518	DOID:980	HPO	choroidal sclerosis	Xref -> OMIM
SNX10	29887	A0A087WUJ3	ENSG00000086300	DOID:0110940	HPO	autosomal recessive osteopetrosis 8	Xref -> OMIM
DNAAF2	55172	Q9NVR5	ENSG00000165506	DOID:9562	HPO	Primary ciliary dyskinesia	Xref -> GARD
BRAF	673	H7C5K3	ENSG00000157764	DOID:3840	HPO	Craniopharyngioma	Xref -> UMLS
BLK	640	E9PJX5	ENSG00000136573	DOID:0050524	HPO	MODY	Xref -> GARD
PLXND1	23129	D6RH25	ENSG00000004399	None	HPO	None	None
ACTL6B	51412	O94805	ENSG00000077080	DOID:0050709	HPO	Non-specific early-onset epileptic encephalopathy	Xref -> OMIM
RSRC1	51319	C9J8Q2	ENSG00000174891	DOID:9009079	HPO	Mental Retardation, Autosomal Recessive 70	Xref -> OMIM
DST	667	Q5T0V7	ENSG00000151914	DOID:9001248	HPO	Epidermolysis Bullosa Simplex 3, Localized or Generalized Intermediate, with BP230 Deficiency	Xref -> OMIM
FGF14	2259	A0A7U3JVZ8	ENSG00000102466	DOID:0050976	HPO	spinocerebellar ataxia type 27	Xref -> OMIM
AKT2	208	E7EVP8	ENSG00000105221	DOID:0112263	HPO	Hypoinsulinemic hypoglycemia and body hemihypertrophy	Xref -> OMIM
WDR4	10785	P57081	ENSG00000160193	DOID:0081051	HPO	microcephaly, growth deficiency, seizures, and brain malformations	Xref -> OMIM
VPS35	55737	A0A3B3ITD4	ENSG00000069329	DOID:0060892	HPO	Hereditary late-onset Parkinson disease	DiseaseName -> Frozenset
F12	2161	Q1JR85	ENSG00000131187	DOID:2231	HPO	Congenital factor XII deficiency	Xref -> UMLS
SUN5	140732	Q5TDX9	ENSG00000167098	None	HPO	None	None
WRAP53	55135	E9PMR3	ENSG00000141499	DOID:2729	HPO	Dyskeratosis congenita	Xref -> UMLS
ARX	170302	A0A1B0GUI3	ENSG00000004848	DOID:14744	HPO	Partington syndrome	Xref -> OMIM
TRPV4	59341	F5H6Q4	ENSG00000111199	DOID:0110182	HPO	Charcot-Marie-Tooth disease axonal type 2C	Xref -> OMIM
RPE65	6121	H9ND74	ENSG00000116745	DOID:14791	HPO	Leber congenital amaurosis	Xref -> UMLS
AIP	9049	A5JGZ4	ENSG00000110711	DOID:2449	HPO	Acromegaly	Xref -> UMLS
FGF17	8822	O60258	ENSG00000158815	DOID:0090082	HPO	hypogonadotropic hypogonadism 20 with or without anosmia	Xref -> OMIM
RNF2	6045	X6RFN3	ENSG00000121481	DOID:0060307	HPO	Non-specific syndromic intellectual disability	Xref -> OMIM
KCNAB2	8514	K7EKU4	ENSG00000069424	None	HPO	None	None
ZNF335	63925	Q9H4Z2	ENSG00000198026	DOID:0070294	HPO	primary autosomal recessive microcephaly 10	Xref -> OMIM
CRYAA	1409	A0A140G955	ENSG00000160202	DOID:0110266	HPO	cataract 9 multiple types	Xref -> OMIM
BRCA1	672	A0A0F7GBC5	ENSG00000012048	DOID:1612	HPO	breast cancer	Xref -> OMIM
GABRD	2563	A0A1W2PP88	ENSG00000187730	None	HPO	None	None
BBS9	27241	A0A5F9ZHP5	ENSG00000122507	DOID:1935	HPO	Bardet-Biedl syndrome	Xref -> UMLS
GATM	2628	A0A6Q8PFC6	ENSG00000171766	DOID:1062	HPO	Primary Fanconi renotubular syndrome	Xref -> GARD
CD2AP	23607	Q9Y5K6	ENSG00000198087	DOID:2590	HPO	Genetic steroid-resistant nephrotic syndrome	Xref -> OMIM
F5	2153	Q15430	ENSG00000198734	DOID:0111902	HPO	thrombophilia due to activated protein C resistance	Xref -> OMIM
PTCD3	55037	F8WE76	ENSG00000132300	DOID:0112137	HPO	combined oxidative phosphorylation deficiency 51	Xref -> OMIM
CLDN2	9075	P57739	ENSG00000165376	None	HPO	None	None
RAB39B	116442	Q96DA2	ENSG00000155961	DOID:0111781	HPO	Waisman syndrome	Xref -> OMIM
TSEN54	283989	A0A7P0Z4K6	ENSG00000182173	DOID:0060273	HPO	pontocerebellar hypoplasia type 4	Xref -> OMIM
RERE	473	A0A590UK57	ENSG00000142599	None	HPO	None	None
TSEN15	116461	A0A2R8Y6M5	ENSG00000198860	DOID:0112329	HPO	pontocerebellar hypoplasia type 2F	Xref -> OMIM
L2HGDH	79944	G3V5S1	ENSG00000087299	DOID:0050574	HPO	L-2-hydroxyglutaric aciduria	Xref -> GARD
SMC1A	8243	V9GY57	ENSG00000072501	DOID:9001325	HPO	Atypical Rett syndrome	DiseaseName -> Frozenset
CFH	3075	U5TZG9	ENSG00000000971	DOID:13133	HPO	HELLP syndrome	Xref -> UMLS
MANBA	4126	A0A2R8Y4U7	ENSG00000109323	DOID:3633	HPO	beta-mannosidosis	Xref -> OMIM
GATA6	2627	Q92908	ENSG00000141448	DOID:0110114	HPO	atrial heart septal defect 9	Xref -> OMIM
MSX2	4488	P35548	ENSG00000120149	None	HPO	None	None
BRAF	673	H7C5K3	ENSG00000157764	DOID:0080550	HPO	Noonan syndrome with multiple lentigines 3	Xref -> OMIM
PRPS1	5631	A0A6Q8PG33	ENSG00000147224	None	HPO	None	None
TRNK	4566	None	ENSG00000210156	DOID:3687	HPO	MELAS syndrome	Xref -> OMIM
TWNK	56652	A0A2R8Y8D3	ENSG00000107815	DOID:0111276	HPO	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	Xref -> OMIM
